threads,consistent_time,processor1,processor2,processor3,coverage_average,predict
1,23.3787,4,3,2,15608539.340329835,2.6839676252798346
1,23.3787,4,4,1,15608539.340329835,3.6525223803646476
1,23.3787,4,5,1,15608539.340329835,3.6667294029078246
1,23.3787,4,6,1,15608539.340329835,2.5167884940414034
1,23.3787,5,1,1,15608539.340329835,4.9754618200391585
1,23.3787,5,1,2,15608539.340329835,4.981080217321828
1,23.3787,5,1,3,15608539.340329835,4.565349840848288
1,23.3787,5,1,4,15608539.340329835,4.567401242527254
1,23.3787,5,1,5,15608539.340329835,3.0882947385107196
1,23.3787,5,2,1,15608539.340329835,4.972392964246975
1,23.3787,5,2,2,15608539.340329835,4.565528150448181
1,23.3787,5,3,1,15608539.340329835,4.5665983006152935
1,23.3787,5,4,1,15608539.340329835,4.57204599679274
1,23.3787,5,5,1,15608539.340329835,3.024372259091085
1,23.3787,6,1,1,15608539.340329835,5.882469868907732
1,23.3787,6,1,2,15608539.340329835,5.49156722728554
1,23.3787,6,1,3,15608539.340329835,5.48203817474089
1,23.3787,6,1,4,15608539.340329835,3.379890125777071
1,23.3787,6,2,1,15608539.340329835,5.2145023865816125
1,23.3787,6,2,2,15608539.340329835,3.5733588077951848
1,23.3787,6,3,1,15608539.340329835,5.472414035251983
1,23.3787,6,4,1,15608539.340329835,3.8620775101595797
1,23.3787,7,1,1,15608539.340329835,6.959396302801178
1,23.3787,7,1,2,15608539.340329835,6.380475423705684
1,23.3787,7,1,3,15608539.340329835,5.263457685120562
1,23.3787,7,2,1,15608539.340329835,6.405123287671232
1,23.3787,7,3,1,15608539.340329835,5.277716323904553
1,23.3787,8,1,1,15608539.340329835,7.978261611439102
1,23.3787,8,1,2,15608539.340329835,7.248759766836165
1,23.3787,8,1,3,15608539.340329835,4.969750435780791
1,23.3787,8,2,1,15608539.340329835,6.955462334880399
1,23.3787,8,3,1,15608539.340329835,4.584418385755746
1,23.3787,9,1,1,15608539.340329835,8.939887576000917
1,23.3787,9,1,2,15608539.340329835,8.205355889372454
1,23.3787,9,2,1,15608539.340329835,8.210254609306409
10,7.8505,1,1,1,627012396.05,1.2183217716529324
10,7.8505,1,2,1,627012396.05,1.0040029670554533
10,7.8505,2,1,1,627012396.05,1.020685440882024
11,7.8505,1,1,1,627012396.05,1.1712094764952485
11,7.8505,1,2,1,627012396.05,1.1099878403981562
11,7.8505,2,1,1,627012396.05,1.0215620445554863
12,7.8505,1,1,1,627012396.05,1.1025673436139436
13,7.8505,1,1,1,627012396.05,1.1884433141075132
14,7.8505,1,1,1,627012396.05,1.0892730779370343
15,7.8505,1,1,1,627012396.05,1.175911085813574
16,7.8505,1,1,1,627012396.05,1.2065997571584464
17,7.8505,1,1,1,627012396.05,1.2081409664512157
18,7.8505,1,1,1,627012396.05,1.2015764903956532
19,7.8505,1,1,1,627012396.05,1.189361573190316
1,7.8505,1,1,1,627012396.05,0.7304829254675724
1,7.8505,1,2,1,627012396.05,1.0513452344283591
1,7.8505,1,3,1,627012396.05,1.183980333604802
1,7.8505,1,4,1,627012396.05,1.2072120559741657
1,7.8505,1,5,1,627012396.05,1.2473782890555487
1,7.8505,1,6,1,627012396.05,1.2671702742401498
1,7.8505,1,7,1,627012396.05,1.2616717291033863
1,7.8505,1,8,1,627012396.05,1.2661279917424682
1,7.8505,1,9,1,627012396.05,1.262138263665595
1,7.8505,2,1,1,627012396.05,1.0328653939768706
1,7.8505,2,2,1,627012396.05,1.160235283685323
1,7.8505,2,3,1,627012396.05,1.2542538064577975
1,7.8505,2,4,1,627012396.05,1.2138571914525158
1,7.8505,2,5,1,627012396.05,0.1326351144728639
1,7.8505,2,6,1,627012396.05,0.16869336507861468
1,7.8505,2,7,1,627012396.05,0.19084210705438776
1,7.8505,2,8,1,627012396.05,0.6262014724768081
1,7.8505,2,9,1,627012396.05,1.173608204269569
1,7.8505,3,1,1,627012396.05,1.1120318431639187
1,7.8505,3,2,1,627012396.05,1.1808992313362114
1,7.8505,3,3,1,627012396.05,1.2457551810593799
1,7.8505,3,4,1,627012396.05,1.1715590443074813
1,7.8505,3,5,1,627012396.05,1.172784176638432
1,7.8505,3,6,1,627012396.05,1.163295547158628
1,7.8505,3,7,1,627012396.05,1.0043112271006038
1,7.8505,4,1,1,627012396.05,1.0176159489798564
1,7.8505,4,2,1,627012396.05,1.1165870171246515
1,7.8505,4,3,1,627012396.05,1.0202211854605
1,7.8505,4,4,1,627012396.05,1.0246554244544221
1,7.8505,4,5,1,627012396.05,1.002694970240376
1,7.8505,5,1,1,627012396.05,1.1603381763897307
1,7.8505,5,2,1,627012396.05,1.114051768178464
1,7.8505,5,3,1,627012396.05,1.1116067003667363
1,7.8505,5,4,1,627012396.05,0.9973068079322129
1,7.8505,6,1,1,627012396.05,1.1311307705607745
1,7.8505,6,2,1,627012396.05,1.0197705987036099
1,7.8505,6,3,1,627012396.05,0.9707435298190947
1,7.8505,7,1,1,627012396.05,1.0091135791043242
1,7.8505,7,2,1,627012396.05,1.085267567081853
1,7.8505,7,3,1,627012396.05,0.9790484504583152
1,7.8505,8,1,1,627012396.05,1.0854476322156932
1,7.8505,8,2,1,627012396.05,1.018791284373905
1,7.8505,9,1,1,627012396.05,1.1684204259625832
1,7.8505,9,2,1,627012396.05,1.0302087844310592
20,7.8505,1,1,1,627012396.05,1.1977450262419138
2,7.8505,1,1,1,627012396.05,0.9859959809093193
2,7.8505,1,2,1,627012396.05,0.991512686765096
2,7.8505,1,3,1,627012396.05,1.2181516308227043
2,7.8505,1,4,1,627012396.05,1.2258553114411082
2,7.8505,1,5,1,627012396.05,1.2122452130945027
2,7.8505,1,6,1,627012396.05,1.1705458720384094
2,7.8505,1,7,1,627012396.05,1.2046371741165278
2,7.8505,1,8,1,627012396.05,1.2065997571584464
2,7.8505,1,9,1,627012396.05,1.246249583287032
2,7.8505,2,1,1,627012396.05,1.0686768309283965
2,7.8505,2,2,1,627012396.05,1.1387108003829307
2,7.8505,2,3,1,627012396.05,1.0978184869249057
2,7.8505,2,4,1,627012396.05,1.146008204020262
2,7.8505,2,5,1,627012396.05,1.0588751011599677
2,7.8505,3,1,1,627012396.05,1.0900444321021938
2,7.8505,3,2,1,627012396.05,1.168298708256444
2,7.8505,3,3,1,627012396.05,1.1931213714702575
2,7.8505,4,1,1,627012396.05,1.1188307894024256
2,7.8505,4,2,1,627012396.05,1.1361070911722142
2,7.8505,5,1,1,627012396.05,1.166146761734997
2,7.8505,5,2,1,627012396.05,1.0741455271871494
2,7.8505,6,1,1,627012396.05,1.0311695476278044
2,7.8505,7,1,1,627012396.05,1.036438048716087
2,7.8505,8,1,1,627012396.05,1.025766662746789
2,7.8505,9,1,1,627012396.05,1.1474822772783746
3,7.8505,1,1,1,627012396.05,0.9748177765636448
3,7.8505,1,2,1,627012396.05,1.050023406674246
3,7.8505,1,3,1,627012396.05,1.2321854595680564
3,7.8505,1,4,1,627012396.05,1.1400833587475856
3,7.8505,1,5,1,627012396.05,1.2374489683327816
3,7.8505,1,6,1,627012396.05,1.2358904929078574
3,7.8505,1,7,1,627012396.05,1.1112290684671677
3,7.8505,2,1,1,627012396.05,1.1890373197625106
3,7.8505,2,2,1,627012396.05,1.1734854033692583
3,7.8505,2,3,1,627012396.05,1.2397744859606457
3,7.8505,3,1,1,627012396.05,1.1834984095397465
3,7.8505,3,2,1,627012396.05,1.0409732811774846
3,7.8505,4,1,1,627012396.05,1.1506273084364191
3,7.8505,5,1,1,627012396.05,1.1571399092034669
3,7.8505,6,1,1,627012396.05,1.1502901183917478
3,7.8505,7,1,1,627012396.05,1.12458457483383
4,7.8505,1,1,1,627012396.05,1.1508297173683593
4,7.8505,1,2,1,627012396.05,1.1212757448510298
4,7.8505,1,3,1,627012396.05,1.2285602503912365
4,7.8505,1,4,1,627012396.05,1.1191497854505539
4,7.8505,1,5,1,627012396.05,0.16840134026058715
4,7.8505,2,1,1,627012396.05,1.0993866233475242
4,7.8505,2,2,1,627012396.05,1.1612822105854856
4,7.8505,3,1,1,627012396.05,1.1388594722411618
4,7.8505,4,1,1,627012396.05,1.1322401061497636
4,7.8505,5,1,1,627012396.05,1.1296333601933923
5,7.8505,1,1,1,627012396.05,1.194446557626474
5,7.8505,1,2,1,627012396.05,1.186288287471478
5,7.8505,1,3,1,627012396.05,1.2378977577343973
5,7.8505,1,4,1,627012396.05,1.1561004344304544
5,7.8505,2,1,1,627012396.05,1.1610932808779377
5,7.8505,2,2,1,627012396.05,1.0536452461480648
5,7.8505,3,1,1,627012396.05,1.160664123717437
5,7.8505,4,1,1,627012396.05,1.025672850796969
6,7.8505,1,1,1,627012396.05,1.219893091338534
6,7.8505,1,2,1,627012396.05,1.1754885078984803
6,7.8505,1,3,1,627012396.05,1.223562600333536
6,7.8505,2,1,1,627012396.05,1.1549608662390396
6,7.8505,3,1,1,627012396.05,1.155317802534179
7,7.8505,1,1,1,627012396.05,1.1408123228947178
7,7.8505,1,2,1,627012396.05,1.1090783227848102
7,7.8505,1,3,1,627012396.05,1.1120318431639187
7,7.8505,2,1,1,627012396.05,1.0406007263858328
7,7.8505,3,1,1,627012396.05,1.042535390826273
8,7.8505,1,1,1,627012396.05,1.1829277480599714
8,7.8505,1,2,1,627012396.05,1.069900239860445
8,7.8505,2,1,1,627012396.05,1.1100663169355638
9,7.8505,1,1,1,627012396.05,1.1844269096724551
9,7.8505,1,2,1,627012396.05,1.0931255830792153
9,7.8505,2,1,1,627012396.05,1.174626687015591
10,12.2895,1,1,1,839088489.2173913,1.1829110999884496
10,12.2895,1,1,2,839088489.2173913,1.0349924204143506
10,12.2895,1,2,1,839088489.2173913,1.0909647752290321
10,12.2895,2,1,1,839088489.2173913,1.0388594904393988
11,12.2895,1,1,1,839088489.2173913,1.2518335166850019
11,12.2895,1,1,2,839088489.2173913,1.058618313377552
11,12.2895,1,2,1,839088489.2173913,1.1548328290326826
11,12.2895,2,1,1,839088489.2173913,1.1169937194950148
12,12.2895,1,1,1,839088489.2173913,1.1895520365494812
13,12.2895,1,1,1,839088489.2173913,1.2760754669961687
14,12.2895,1,1,1,839088489.2173913,1.225420788130185
15,12.2895,1,1,1,839088489.2173913,1.2807432573262747
16,12.2895,1,1,1,839088489.2173913,1.1576830325181808
17,12.2895,1,1,1,839088489.2173913,1.1558972911963883
18,12.2895,1,1,1,839088489.2173913,1.2534039102897532
19,12.2895,1,1,1,839088489.2173913,1.2521779000458504
1,12.2895,1,1,1,839088489.2173913,0.9342288307601085
1,12.2895,1,1,2,839088489.2173913,1.2278572070856937
1,12.2895,1,1,3,839088489.2173913,1.3183895468589084
1,12.2895,1,1,4,839088489.2173913,1.3959947293091306
1,12.2895,1,1,5,839088489.2173913,1.3979002206702005
1,12.2895,1,1,6,839088489.2173913,1.3490861188868764
1,12.2895,1,1,7,839088489.2173913,1.364969178652746
1,12.2895,1,1,8,839088489.2173913,1.3339013589198108
1,12.2895,1,1,9,839088489.2173913,1.221353183200493
1,12.2895,1,2,1,839088489.2173913,1.273483725894532
1,12.2895,1,2,2,839088489.2173913,1.4396921346735083
1,12.2895,1,2,3,839088489.2173913,1.4748343894009215
1,12.2895,1,2,4,839088489.2173913,1.4656879114588302
1,12.2895,1,2,5,839088489.2173913,1.3910804233403136
1,12.2895,1,2,6,839088489.2173913,1.3112296612429981
1,12.2895,1,2,7,839088489.2173913,1.2959916479483693
1,12.2895,1,2,8,839088489.2173913,1.290236220472441
1,12.2895,1,2,9,839088489.2173913,1.2734573338169008
1,12.2895,1,3,1,839088489.2173913,1.4373179888424967
1,12.2895,1,3,2,839088489.2173913,1.5011359749841209
1,12.2895,1,3,3,839088489.2173913,1.4412792606839613
1,12.2895,1,3,4,839088489.2173913,1.3536629693678612
1,12.2895,1,3,5,839088489.2173913,1.335800697818502
1,12.2895,1,3,6,839088489.2173913,1.3244851110608167
1,12.2895,1,3,7,839088489.2173913,1.1529476883818672
1,12.2895,1,4,1,839088489.2173913,1.5022369450420499
1,12.2895,1,4,2,839088489.2173913,1.5050333104732048
1,12.2895,1,4,3,839088489.2173913,1.3389880368699745
1,12.2895,1,4,4,839088489.2173913,1.3675817633508787
1,12.2895,1,4,5,839088489.2173913,1.323857332141203
1,12.2895,1,5,1,839088489.2173913,1.514193834553116
1,12.2895,1,5,2,839088489.2173913,1.4871307736056827
1,12.2895,1,5,3,839088489.2173913,1.3436434006822358
1,12.2895,1,5,4,839088489.2173913,1.3396448543117827
1,12.2895,1,6,1,839088489.2173913,1.499707124203744
1,12.2895,1,6,2,839088489.2173913,1.3783029025167108
1,12.2895,1,6,3,839088489.2173913,1.3754952655966692
1,12.2895,1,7,1,839088489.2173913,1.51847824743924
1,12.2895,1,7,2,839088489.2173913,1.3879853628786338
1,12.2895,1,7,3,839088489.2173913,1.1616223675753339
1,12.2895,1,8,1,839088489.2173913,1.411013008484793
1,12.2895,1,8,2,839088489.2173913,1.391411167972465
1,12.2895,1,9,1,839088489.2173913,1.4939643330375267
1,12.2895,1,9,2,839088489.2173913,1.3720706941017542
1,12.2895,2,1,1,839088489.2173913,1.2192569075847017
1,12.2895,2,1,2,839088489.2173913,1.3337131694611755
1,12.2895,2,1,3,839088489.2173913,1.4095241372191447
1,12.2895,2,1,4,839088489.2173913,1.4330107276119401
1,12.2895,2,1,5,839088489.2173913,1.4063948365242667
1,12.2895,2,1,6,839088489.2173913,1.2698650519746224
1,12.2895,2,1,7,839088489.2173913,1.3017021321668025
1,12.2895,2,1,8,839088489.2173913,1.274408138292908
1,12.2895,2,1,9,839088489.2173913,1.2634549548160257
1,12.2895,2,2,1,839088489.2173913,1.3892562824295454
1,12.2895,2,2,2,839088489.2173913,1.4443112505729294
1,12.2895,2,2,3,839088489.2173913,1.3614157527417747
1,12.2895,2,2,4,839088489.2173913,1.3616118417408067
1,12.2895,2,2,5,839088489.2173913,1.3369923519620535
1,12.2895,2,3,1,839088489.2173913,1.5035050587846683
1,12.2895,2,3,2,839088489.2173913,1.3368469144665993
1,12.2895,2,3,3,839088489.2173913,1.3715806743228312
1,12.2895,2,4,1,839088489.2173913,1.4897988871513255
1,12.2895,2,4,2,839088489.2173913,1.3556190434168727
1,12.2895,2,5,1,839088489.2173913,1.4804664442061897
1,12.2895,2,5,2,839088489.2173913,1.3673839512216832
1,12.2895,2,6,1,839088489.2173913,1.3947906026557713
1,12.2895,2,7,1,839088489.2173913,1.395503321410322
1,12.2895,2,8,1,839088489.2173913,1.3933041585415629
1,12.2895,2,9,1,839088489.2173913,1.3711521940443385
1,12.2895,3,1,1,839088489.2173913,1.2507505826556888
1,12.2895,3,1,2,839088489.2173913,1.2084902598998948
1,12.2895,3,1,3,839088489.2173913,1.37638876444763
1,12.2895,3,1,4,839088489.2173913,1.2911579920573217
1,12.2895,3,1,5,839088489.2173913,1.2834584817185883
1,12.2895,3,1,6,839088489.2173913,1.2829091592375306
1,12.2895,3,1,7,839088489.2173913,1.1145826720236531
1,12.2895,3,2,1,839088489.2173913,1.3419707790080588
1,12.2895,3,2,2,839088489.2173913,1.281063670099654
1,12.2895,3,2,3,839088489.2173913,1.3218638069935786
1,12.2895,3,3,1,839088489.2173913,1.40760296880011
1,12.2895,3,3,2,839088489.2173913,1.2845585391602472
1,12.2895,3,4,1,839088489.2173913,1.3139212898121517
1,12.2895,3,5,1,839088489.2173913,1.3336263306963572
1,12.2895,3,6,1,839088489.2173913,1.301867604529709
1,12.2895,3,7,1,839088489.2173913,1.177459687850306
1,12.2895,4,1,1,839088489.2173913,1.2254941066193334
1,12.2895,4,1,2,839088489.2173913,1.2590281832990133
1,12.2895,4,1,3,839088489.2173913,1.239685677971231
1,12.2895,4,1,4,839088489.2173913,1.2543249946415995
1,12.2895,4,1,5,839088489.2173913,1.192645860020962
1,12.2895,4,2,1,839088489.2173913,1.2702588167197255
1,12.2895,4,2,2,839088489.2173913,1.2254330072691375
1,12.2895,4,3,1,839088489.2173913,1.2496949359365468
1,12.2895,4,4,1,839088489.2173913,1.26974697015095
1,12.2895,4,5,1,839088489.2173913,1.2263134261338124
1,12.2895,5,1,1,839088489.2173913,1.2031190343328733
1,12.2895,5,1,2,839088489.2173913,1.1499915782381673
1,12.2895,5,1,3,839088489.2173913,1.1831388632162663
1,12.2895,5,1,4,839088489.2173913,1.183754262266659
1,12.2895,5,2,1,839088489.2173913,1.220491990505795
1,12.2895,5,2,2,839088489.2173913,1.1775386620163655
1,12.2895,5,3,1,839088489.2173913,1.231746063564291
1,12.2895,5,4,1,839088489.2173913,1.183822679459022
1,12.2895,6,1,1,839088489.2173913,1.2039794658776966
1,12.2895,6,1,2,839088489.2173913,1.098718854210437
1,12.2895,6,1,3,839088489.2173913,1.1854899388420506
1,12.2895,6,2,1,839088489.2173913,1.1343769903172507
1,12.2895,6,3,1,839088489.2173913,1.2105377212596409
1,12.2895,7,1,1,839088489.2173913,1.1995139282019247
1,12.2895,7,1,2,839088489.2173913,1.111266841486572
1,12.2895,7,1,3,839088489.2173913,1.0388331459581914
1,12.2895,7,2,1,839088489.2173913,1.1448173713774699
1,12.2895,7,3,1,839088489.2173913,1.0629859963844897
1,12.2895,8,1,1,839088489.2173913,1.184301821335646
1,12.2895,8,1,2,839088489.2173913,1.118579737318758
1,12.2895,8,2,1,839088489.2173913,1.151338286131852
1,12.2895,9,1,1,839088489.2173913,1.1868065011443636
1,12.2895,9,1,2,839088489.2173913,1.1248043639425584
1,12.2895,9,2,1,839088489.2173913,1.1444548950951268
20,12.2895,1,1,1,839088489.2173913,1.2384613834247018
2,12.2895,1,1,1,839088489.2173913,1.2906969416904723
2,12.2895,1,1,2,839088489.2173913,0.8905692918635323
2,12.2895,1,1,3,839088489.2173913,0.631961371139428
2,12.2895,1,1,4,839088489.2173913,1.3839682879311705
2,12.2895,1,1,5,839088489.2173913,1.3623363522486671
2,12.2895,1,1,6,839088489.2173913,1.334292383692525
2,12.2895,1,1,7,839088489.2173913,1.3139212898121517
2,12.2895,1,1,8,839088489.2173913,1.2866969595443505
2,12.2895,1,1,9,839088489.2173913,1.2444937266458063
2,12.2895,1,2,1,839088489.2173913,1.4059121640945853
2,12.2895,1,2,2,839088489.2173913,1.4577254287951036
2,12.2895,1,2,3,839088489.2173913,1.4467766999434921
2,12.2895,1,2,4,839088489.2173913,1.4069261591299371
2,12.2895,1,2,5,839088489.2173913,1.3174284979203292
2,12.2895,1,3,1,839088489.2173913,1.5366100677686365
2,12.2895,1,3,2,839088489.2173913,1.4662300010737679
2,12.2895,1,3,3,839088489.2173913,1.3947272851079282
2,12.2895,1,4,1,839088489.2173913,1.5197175609333844
2,12.2895,1,4,2,839088489.2173913,1.4591793118187648
2,12.2895,1,5,1,839088489.2173913,1.4697370152002582
2,12.2895,1,5,2,839088489.2173913,1.3560977224576272
2,12.2895,1,6,1,839088489.2173913,1.4410933524079785
2,12.2895,1,7,1,839088489.2173913,1.4798424969294126
2,12.2895,1,8,1,839088489.2173913,1.473790878674134
2,12.2895,1,9,1,839088489.2173913,1.4339805372103336
2,12.2895,2,1,1,839088489.2173913,1.2583191694141256
2,12.2895,2,1,2,839088489.2173913,1.234852595406041
2,12.2895,2,1,3,839088489.2173913,1.324342381758031
2,12.2895,2,1,4,839088489.2173913,1.341853558404123
2,12.2895,2,1,5,839088489.2173913,1.2018953359869342
2,12.2895,2,2,1,839088489.2173913,1.292597500946611
2,12.2895,2,2,2,839088489.2173913,1.29524040387007
2,12.2895,2,3,1,839088489.2173913,1.3519058357626093
2,12.2895,2,4,1,839088489.2173913,1.3570560954063606
2,12.2895,2,5,1,839088489.2173913,1.2582161066404571
2,12.2895,3,1,1,839088489.2173913,1.2331179386325781
2,12.2895,3,1,2,839088489.2173913,1.1994905130007028
2,12.2895,3,1,3,839088489.2173913,1.17664799655321
2,12.2895,3,2,1,839088489.2173913,1.2361070598766861
2,12.2895,3,3,1,839088489.2173913,1.2768975011688921
2,12.2895,4,1,1,839088489.2173913,1.1914664650107614
2,12.2895,4,1,2,839088489.2173913,1.1907391797226987
2,12.2895,4,2,1,839088489.2173913,1.2191117680319818
2,12.2895,5,1,1,839088489.2173913,1.1744328281187286
2,12.2895,5,1,2,839088489.2173913,1.0892436140605888
2,12.2895,5,2,1,839088489.2173913,1.0793992358701858
2,12.2895,6,1,1,839088489.2173913,1.1643738275254392
2,12.2895,7,1,1,839088489.2173913,1.1600324709036163
2,12.2895,8,1,1,839088489.2173913,1.1793579962573773
2,12.2895,9,1,1,839088489.2173913,1.1685366549396217
3,12.2895,1,1,1,839088489.2173913,1.300187259973974
3,12.2895,1,1,2,839088489.2173913,1.305338403364915
3,12.2895,1,1,3,839088489.2173913,1.3326863017263815
3,12.2895,1,1,4,839088489.2173913,1.3319641037868772
3,12.2895,1,1,5,839088489.2173913,1.2821863784325183
3,12.2895,1,1,6,839088489.2173913,1.2688162051663259
3,12.2895,1,1,7,839088489.2173913,1.2333406928666053
3,12.2895,1,2,1,839088489.2173913,1.3222478051299709
3,12.2895,1,2,2,839088489.2173913,1.4065075077824574
3,12.2895,1,2,3,839088489.2173913,1.404995998628101
3,12.2895,1,3,1,839088489.2173913,1.421606052193226
3,12.2895,1,3,2,839088489.2173913,1.3884087442806305
3,12.2895,1,4,1,839088489.2173913,1.3905767337655726
3,12.2895,1,5,1,839088489.2173913,1.4167877152936292
3,12.2895,1,6,1,839088489.2173913,1.3997152619589979
3,12.2895,1,7,1,839088489.2173913,1.4106404958677687
3,12.2895,2,1,1,839088489.2173913,1.2220940523662254
3,12.2895,2,1,2,839088489.2173913,1.2117671419274685
3,12.2895,2,1,3,839088489.2173913,1.2783851539013658
3,12.2895,2,2,1,839088489.2173913,1.2322030159621402
3,12.2895,2,3,1,839088489.2173913,1.2595056060015988
3,12.2895,3,1,1,839088489.2173913,1.2285322990183338
3,12.2895,3,1,2,839088489.2173913,1.1823420753881972
3,12.2895,3,2,1,839088489.2173913,1.1818076911981077
3,12.2895,4,1,1,839088489.2173913,1.0961414963073959
3,12.2895,5,1,1,839088489.2173913,1.1269807791064486
3,12.2895,6,1,1,839088489.2173913,1.0646804529191105
3,12.2895,7,1,1,839088489.2173913,1.056352555892693
4,12.2895,1,1,1,839088489.2173913,1.1625893972074015
4,12.2895,1,1,2,839088489.2173913,1.1824330825331462
4,12.2895,1,1,3,839088489.2173913,1.188516663120636
4,12.2895,1,1,4,839088489.2173913,1.1270737992828255
4,12.2895,1,1,5,839088489.2173913,1.2436499423182013
4,12.2895,1,2,1,839088489.2173913,1.2649114320121042
4,12.2895,1,2,2,839088489.2173913,1.2935907287138302
4,12.2895,1,3,1,839088489.2173913,1.314089883555565
4,12.2895,1,4,1,839088489.2173913,1.3246707051544615
4,12.2895,1,5,1,839088489.2173913,1.286077565457628
4,12.2895,2,1,1,839088489.2173913,1.2084664929445894
4,12.2895,2,1,2,839088489.2173913,1.192264035623854
4,12.2895,2,2,1,839088489.2173913,1.2033546466654264
4,12.2895,3,1,1,839088489.2173913,1.1897132567910318
4,12.2895,4,1,1,839088489.2173913,1.1921830739979045
4,12.2895,5,1,1,839088489.2173913,1.1519966254218224
5,12.2895,1,1,1,839088489.2173913,1.266671476572324
5,12.2895,1,1,2,839088489.2173913,1.1442098206804088
5,12.2895,1,1,3,839088489.2173913,1.2339350977950923
5,12.2895,1,1,4,839088489.2173913,1.1127862439898948
5,12.2895,1,2,1,839088489.2173913,1.237052695153254
5,12.2895,1,2,2,839088489.2173913,1.1413830893825692
5,12.2895,1,3,1,839088489.2173913,1.3192811825706097
5,12.2895,1,4,1,839088489.2173913,1.212137650783631
5,12.2895,2,1,1,839088489.2173913,1.213286471650986
5,12.2895,2,1,2,839088489.2173913,1.085510625894324
5,12.2895,2,2,1,839088489.2173913,1.1083104116877847
5,12.2895,3,1,1,839088489.2173913,1.1808084399050702
5,12.2895,4,1,1,839088489.2173913,1.0966990603164406
6,12.2895,1,1,1,839088489.2173913,1.2950083773274745
6,12.2895,1,1,2,839088489.2173913,1.1592118170842138
6,12.2895,1,1,3,839088489.2173913,1.1727293547340496
6,12.2895,1,2,1,839088489.2173913,1.2015310611837862
6,12.2895,1,3,1,839088489.2173913,1.28154458997247
6,12.2895,2,1,1,839088489.2173913,1.1197313993111868
6,12.2895,3,1,1,839088489.2173913,1.1747359365291785
7,12.2895,1,1,1,839088489.2173913,1.2884371428870973
7,12.2895,1,1,2,839088489.2173913,1.0698429556375793
7,12.2895,1,1,3,839088489.2173913,1.1050714863771243
7,12.2895,1,2,1,839088489.2173913,1.213633939681223
7,12.2895,1,3,1,839088489.2173913,1.245439620576432
7,12.2895,2,1,1,839088489.2173913,1.1989522155665255
7,12.2895,3,1,1,839088489.2173913,1.1394887390937498
8,12.2895,1,1,1,839088489.2173913,1.1962213829621555
8,12.2895,1,1,2,839088489.2173913,1.161479647288983
8,12.2895,1,2,1,839088489.2173913,1.2135141006398609
8,12.2895,2,1,1,839088489.2173913,1.1803661300856738
9,12.2895,1,1,1,839088489.2173913,1.2250787511463777
9,12.2895,1,1,2,839088489.2173913,1.0649572353313288
9,12.2895,1,2,1,839088489.2173913,1.2150137918079629
9,12.2895,2,1,1,839088489.2173913,1.1244956034001592
10,26.0565,1,1,1,47715997.75145119,6.554105040748566
10,26.0565,1,1,2,47715997.75145119,2.265428019962093
10,26.0565,1,2,1,47715997.75145119,2.2512182056953276
10,26.0565,2,1,1,47715997.75145119,2.086239060986253
11,26.0565,1,1,1,47715997.75145119,5.015688161693936
11,26.0565,1,1,2,47715997.75145119,0.17688472708166167
11,26.0565,1,2,1,47715997.75145119,0.17319146475452496
11,26.0565,2,1,1,47715997.75145119,0.8752338693153381
12,26.0565,1,1,1,47715997.75145119,4.992910111713645
13,26.0565,1,1,1,47715997.75145119,5.6770447514052895
14,26.0565,1,1,1,47715997.75145119,5.607045254029394
15,26.0565,1,1,1,47715997.75145119,5.607165913492575
16,26.0565,1,1,1,47715997.75145119,6.445799525034634
18,26.0565,1,1,1,47715997.75145119,6.4088594829918595
19,26.0565,1,1,1,47715997.75145119,6.353074559906373
20,26.0565,1,1,1,47715997.75145119,6.521788101018697
3,26.0565,1,1,1,47715997.75145119,2.69582535823289
3,26.0565,1,1,2,47715997.75145119,2.5712213461747204
3,26.0565,1,1,3,47715997.75145119,3.125479800403032
3,26.0565,1,1,4,47715997.75145119,2.5886426179997417
3,26.0565,1,1,5,47715997.75145119,2.6450345646679048
3,26.0565,1,1,6,47715997.75145119,2.6838023236651285
3,26.0565,1,1,7,47715997.75145119,0.10790852964611518
3,26.0565,1,2,1,47715997.75145119,2.6431832014607424
3,26.0565,1,2,2,47715997.75145119,2.986794896777817
3,26.0565,1,2,3,47715997.75145119,3.1802204240049794
3,26.0565,1,3,1,47715997.75145119,3.3044399071690362
3,26.0565,1,3,2,47715997.75145119,3.215264067127345
3,26.0565,1,4,1,47715997.75145119,2.709561690843862
3,26.0565,1,5,1,47715997.75145119,2.815610040737819
3,26.0565,1,6,1,47715997.75145119,2.9314185426440313
3,26.0565,1,7,1,47715997.75145119,0.10618338451005842
3,26.0565,2,1,1,47715997.75145119,2.5907789289478393
3,26.0565,2,1,3,47715997.75145119,3.1060687336837964
3,26.0565,2,2,1,47715997.75145119,3.3101910666192387
3,26.0565,2,3,1,47715997.75145119,3.704785872717966
3,26.0565,3,1,1,47715997.75145119,3.2575104076810564
3,26.0565,3,1,2,47715997.75145119,3.2145897331507456
3,26.0565,3,2,1,47715997.75145119,3.6876928302527667
3,26.0565,4,1,1,47715997.75145119,2.4318232724829207
3,26.0565,5,1,1,47715997.75145119,2.802075491988386
3,26.0565,6,1,1,47715997.75145119,3.0274669734044406
3,26.0565,7,1,1,47715997.75145119,0.9638061771777325
4,26.0565,1,1,1,47715997.75145119,3.410090302316451
4,26.0565,1,1,2,47715997.75145119,2.888042827691694
